sample_name	target_intended	stratum	canonical_smiles	leakage_class	max_tanimoto_to_training	max_tanimoto_to_approved	iptm	interface_pae_min	intended_target_rank	intended_target_cosine	top10_off_target_genes	top10_off_target_cosines	top10_off_target_ranks	max_off_target_cosine	n_other_decoder_targets_in_top50	qed	mw	logp	ro5_compliant
dec_F11_0439	F11	scaffold_div	N#Cc1ccc(Cl)cc1-c1cc(=O)n(C(C[C@@H]2CCCCO2)C(=O)Nc2ccc(C(=O)O)nc2)cc1OCF	C	0.7442	0.3217	0.98	0.84	1	0.3295	F11;KLKB1;Klkb1;PRSS1;PLK1;Lpar3;LPAR3;F7;TMPRSS11D;CDA	0.3295;0.2614;0.2164;0.1761;0.1727;0.1720;0.1709;0.1708;0.1683;0.1674	1;39;41;48;49;52;59;60;79;81	0.3295	0	0.391	554.96	4.578	False
dec_F11_0440	F11	scaffold_div	O=C(Nc1cnn(C(CO)c2cnc(N3C[C@H]4C[C@H]4C3=O)nc2)c1)c1nc(-c2c(C(F)F)ccc(Cl)c2F)cnc1CO	C	0.8621	0.1471	0.79	3.38	1	0.3289	F11;KLKB1;Klkb1;TMPRSS11D;IGF1R;CD63;INSR;BTK;TMPRSS2;MAP4K1	0.3289;0.2806;0.2377;0.1950;0.1839;0.1679;0.1672;0.1617;0.1505;0.1496	1;39;41;42;44;66;67;71;81;82	0.3289	1	0.2573	614.97	3.169	False
dec_F11_0441	F11	scaffold_div	O=C1Nc2ccc(Cl)c(F)c2[C@]2(CCN(c3cc(C(=O)NCc4ccc(N5CCCCC5CBr)cc4F)cnn3)C2)O1	C	0.7692	0.1268	0.92	0.98	1	0.3286	F11;KLKB1;Klkb1;F10;TMPRSS2;TPSG1;PLAU;Calcrl;Enpp2;ACR	0.3286;0.2996;0.2876;0.2076;0.1894;0.1889;0.1833;0.1824;0.1820;0.1775	1;4;5;42;47;48;50;51;52;54	0.3286	0	0.3244	661.94	5.76	False
dec_F11_0442	F11	scaffold_div	CC(CCl)S(=O)(=O)N1CCC(c2cccc([C@H](Cc3csc(N)n3)NC(=O)c3ccc(-c4cc(Cl)ccc4C#N)c[n+]3[O-])c2)CC1	C	0.3719	0.1528	0.85	1.9	1	0.3317	F11;F10;ST14;PLAU;F9;KLKB1;PRSS1;Plau;F7;F2	0.3317;0.3285;0.3128;0.3118;0.3048;0.3027;0.3002;0.2998;0.2919;0.2903	1;3;14;24;136;142;154;155;167;171	0.3317	0	0.1276	699.69	5.401	False
dec_F11_0444	F11	scaffold_div	C[C@@H]([C@@H]1C[C@@H](CF)[C@H]2CC(c3c(-n4cnnn4)ccc(Cl)c3F)=CC(=O)N21)n1cc(-c2cc(Cl)ccc2-n2cnnn2)cn1	C	0.4571	0.2047	0.81	2.23	1	0.3239	F11;KLKB1;Klkb1;mdm2;TMPRSS11D;sdrG;Plg;glnK2;OGA;MDM2	0.3239;0.2543;0.2152;0.1881;0.1559;0.1550;0.1484;0.1435;0.1425;0.1418	1;39;41;42;52;58;59;65;67;68	0.3239	0	0.2544	638.47	4.551	False
dec_F11_0445	F11	scaffold_div	CCOc1ncnc(-c2ccc(NC(=O)C3CC3c3ccc(-c4cc(Cl)ccc4-n4cc(C(F)F)nn4)c[n+]3[O-])cc2)c1F	C	0.5196	0.2951	0.94	1.02	1	0.3256	F11;KLKB1;Klkb1;MDM4;mdm2;GPX4;PLAU;TMPRSS11D;fedF;GART	0.3256;0.2752;0.2241;0.1965;0.1809;0.1741;0.1713;0.1657;0.1653;0.1634	1;39;46;54;67;70;73;77;78;84	0.3256	0	0.1607	622.01	5.896	False
dec_F11_0446	F11	scaffold_div	CN(C(=O)[C@@H]1[C@@H](Cc2cnc(N)nc2)C(=O)N1C(=O)N[C@@H](CCN)C(=O)Nc1ccc(C(=O)O)c(F)c1)C1CCCCC1	C	0.4135	0.2377	0.85	2.78	1	0.3191	F11;Plg;PLG;F2;F7;Klkb1;PRSS1;TMPRSS2;C1S;ST14	0.3191;0.2941;0.2940;0.2903;0.2756;0.2552;0.2454;0.2443;0.2424;0.2412	1;4;5;35;45;47;48;49;52;54	0.3191	0	0.2457	598.64	1.122	False
dec_F11_0448	F11	mid_cosine	CC1(CCl)C(=O)Nc2ccc(-c3cnc([C@@H]4CCC5CC(c6c(-n7cnnn7)ccc(Cl)c6F)=CC(=O)N54)[nH]3)cc21	C	0.7391	0.1367	0.97	0.89	1	0.3235	F11;TMPRSS11D;PLAT;Ptpn11;PTPRA;PTPN11;Plat;PTPRB;PTPRC;PLG	0.3235;0.1938;0.1918;0.1908;0.1896;0.1885;0.1857;0.1762;0.1757;0.1692	1;39;40;41;42;43;46;53;54;60	0.3235	1	0.3206	593.45	4.813	False
dec_F11_0450	F11	mid_cosine	CC(=O)c1ccc(Cl)cc1-c1cc(=O)n(C(Cc2ccccc2)C(=O)Nc2ccc(C(=O)O)cc2)cc1OCF	C	0.8406	0.3861	0.97	0.86	1	0.3191	F11;KLKB1;PLA2G4A;NS5B;KLK7;Klk7;PLA2G4C;Klkb1;CTRB2;CTRB1	0.3191;0.2543;0.2428;0.2212;0.2186;0.2168;0.2162;0.2147;0.2071;0.2056	1;39;41;47;54;55;58;59;60;61	0.3191	0	0.2362	562.98	5.798	False
dec_F11_0451	F11	mid_cosine	CN(C(=O)[C@@H]1[C@@H](Cc2cnc(N)nc2)C(=O)N1C(=O)N[C@@H](CCN)C(=O)Nc1ccc(C(=O)O)c(F)c1)C1CCCCC1	C	0.4135	0.2377	0.85	2.78	1	0.3191	F11;Plg;PLG;F2;F7;Klkb1;PRSS1;TMPRSS2;C1S;ST14	0.3191;0.2941;0.2940;0.2903;0.2756;0.2552;0.2454;0.2443;0.2424;0.2412	1;4;5;35;45;47;48;49;52;54	0.3191	0	0.2457	598.64	1.122	False
dec_FLT3_0459	FLT3	top_cosine	BrCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1	C	0.8571	0.1491	0.89	2.39	1	0.2986	FLT3;Flt3;GAS6;PDGFRA;CHKB;KDR;JAK2;VCP;JAK3;CDC28	0.2986;0.2912;0.2433;0.2151;0.2142;0.2091;0.2082;0.2048;0.2034;0.2023	1;2;3;5;6;8;9;10;12;25	0.2986	4	0.3059	451.37	5.38	False
dec_FLT3_0460	FLT3	top_cosine	O[C@H]1CC[C@H](n2cc(-c3ccc(N4CCNCC4)cc3)c3cnc(NCCCCCl)nc32)CC1	C	0.7042	0.1552	0.97	0.97	1	0.2966	FLT3;Flt3;DAPK3;CAMK1G;CAMK1;Rps6ka2;CAMK4;DAPK1;RPS6KA2;CDPK1	0.2966;0.2890;0.2707;0.2682;0.2551;0.2457;0.2442;0.2379;0.2375;0.2374	1;2;3;4;5;6;7;8;9;10	0.2966	1	0.3257	483.06	4.415	True
dec_FLT3_0461	FLT3	top_cosine	CC(O)(CCl)CC(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)ccc2C1	C	0.8667	0.1694	0.93	1.26	1	0.2945	FLT3;Flt3;CHEK1;Melk;KIT;MELK;PDGFRA;GAS6;KDR;Kit	0.2945;0.2930;0.2307;0.2168;0.2115;0.2105;0.2073;0.2044;0.2010;0.1977	1;2;3;4;5;6;9;10;19;26	0.2945	0	0.3892	541.02	4.185	False
dec_FLT3_0462	FLT3	top_cosine	CCCN(CC)CCCNc1nc(/C=C/c2cccnc2)nc2ccc(Cl)cc12	C	0.6615	0.0833	0.83	3.55	2	0.2913	Flt3;FLT3;GBA1;PTK2B;PRKCQ;Gba1;PAK1;PAK3;Pak1;KIT	0.2942;0.2913;0.2442;0.2345;0.2339;0.2313;0.2288;0.2201;0.2160;0.2049	1;2;3;9;12;14;18;25;28;30	0.2942	0	0.4552	409.97	5.383	False
dec_FLT3_0463	FLT3	top_cosine	C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4cccc(N5CCN(CP)CC5)c4)nc32)CC1	C	0.5844	0.1429	0.96	1.02	2	0.2887	ALK;FLT3;PAK1;Flt3;SLK;DAPK3;PKMYT1;GAK;DAPK1;MAPK1	0.3038;0.2887;0.2832;0.2831;0.2767;0.2720;0.2716;0.2698;0.2672;0.2635	1;3;4;5;10;11;12;14;18;34	0.3038	5	0.379	487.59	5.429	False
dec_FLT3_0464	FLT3	top_cosine	FCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1	C	0.859	0.2	0.93	1.44	1	0.2884	FLT3;Flt3;GAS6;JAK2;PDGFRA;CHKB;KDR;Jak2;KIT;JAK1	0.2884;0.2813;0.2252;0.2207;0.2171;0.2047;0.2037;0.2027;0.2016;0.1977	1;2;4;5;17;37;38;40;41;43	0.2884	5	0.368	503.62	5.43	False
dec_FLT3_0465	FLT3	top_cosine	ClCn1cc(-c2ccc3ncc(-c4cccc(OCCN5CCCC5)c4)n3c2)cn1	C	0.4746	0.2308	0.85	2.26	1	0.2854	FLT3;Flt3;PDGFRA;KIT;Kit;KDR;pk7;DAPK1;DAPK3;RET	0.2854;0.2792;0.2465;0.2334;0.2334;0.2107;0.2078;0.2052;0.2039;0.1981	1;2;3;4;5;11;13;14;24;30	0.2854	0	0.411	421.93	4.536	True
dec_FLT3_0466	FLT3	top_cosine	FCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1	C	0.8281	0.1491	0.91	2.02	1	0.2845	FLT3;Flt3;VCP;GAS6;PDGFRA;CDC28;JAK2;CDK3;CHKB;KDR	0.2845;0.2761;0.2181;0.2140;0.2033;0.2006;0.1957;0.1918;0.1903;0.1901	1;2;4;5;6;7;8;9;11;12	0.2845	4	0.4704	390.46	4.955	True
dec_FLT3_0467	FLT3	top_cosine	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn([C@H]4CC[C@H](N5CCN(CCl)CC5)CC4)c4ncnc(N)c34)cc2)no1	C	0.7763	0.3774	0.98	0.87	4	0.2822	NEK7;NEK6;Flt3;FLT3;IRAK4;NEK11;Tek;TEK;SRC;FRK	0.3185;0.3135;0.2838;0.2822;0.2366;0.2231;0.2223;0.2202;0.2178;0.2153	1;2;3;4;6;9;10;11;13;17	0.3185	1	0.1827	606.17	5.908	False
dec_FLT3_0468	FLT3	top_cosine	CCN(CCCl)CCCNc1nc(/C=C/c2ccc(O)cc2)nc2ccc(F)cc12	C	0.7759	0.0862	0.79	4.22	1	0.2808	FLT3;Flt3;PDGFRA;Kit;KIT;ABCC8;Abcc8;pglD;nadD;ispE	0.2808;0.2771;0.2450;0.2326;0.2308;0.2136;0.2136;0.2116;0.2080;0.2046	1;2;3;5;6;8;9;10;12;14	0.2808	0	0.3509	428.94	5.008	False
dec_FLT3_0469	FLT3	top_cosine	O[C@H]1CC[C@H](n2cc(-c3ccc(NC4CCNCC4)cc3)c3cnc(NCCCCP)nc32)CC1	C	0.8382	0.1525	0.97	0.95	1	0.2807	FLT3;Rps6ka2;Flt3;RPS6KA3;RPS6KA2;CAMK1G;DAPK3;CAMK1;RPS6KA1;RPS6KA6	0.2807;0.2770;0.2751;0.2681;0.2661;0.2616;0.2577;0.2541;0.2507;0.2504	1;2;3;4;5;6;7;8;9;10	0.2807	1	0.2524	494.62	4.805	True
dec_FLT3_0470	FLT3	top_cosine	CCc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)c2ccccc(O)c1-2	C	0.6154	0.1359	0.91	1.82	1	0.2776	FLT3;Flt3;KDR;Kit;KIT;Kdr;PDGFRA;Flt1;FLT1;Pdgfrb	0.2776;0.2716;0.2567;0.2535;0.2477;0.2334;0.2220;0.2219;0.2076;0.2041	1;2;3;4;5;10;17;18;21;23	0.2776	0	0.6684	333.36	4.691	True
dec_FLT3_0471	FLT3	top_cosine	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3ccn4c(-c5cccc(N6CCN(CBr)CC6)c5)cnc4c3)cc2)no1	C	0.4494	0.3846	0.96	1.2	5	0.2774	KDR;KIT;Flt3;Kit;FLT3;Kdr;PDGFRA;Tie1;TIE1;TEK	0.2910;0.2849;0.2816;0.2812;0.2774;0.2771;0.2695;0.2452;0.2383;0.2380	1;2;3;4;5;6;8;9;16;17	0.2910	0	0.1545	628.58	7.072	False
dec_FLT3_0472	FLT3	top_cosine	O[C@H]1CC[C@H](n2cc(-c3ccc(NC4CCOCC4)cc3)c3cnc(NCCCCBr)nc32)CC1	C	0.7083	0.193	0.97	0.96	1	0.2751	FLT3;Flt3;Rps6ka2;CAMK1G;RPS6KA2;RPS6KA3;DAPK3;CDPK1;MARK4;RPS6KA1	0.2751;0.2654;0.2653;0.2566;0.2522;0.2500;0.2480;0.2468;0.2383;0.2324	1;2;3;4;5;6;7;8;10;11	0.2751	1	0.2359	542.52	5.752	False
dec_FLT3_0473	FLT3	top_cosine	CN1CCN(Cc2ccc(-c3cnc(NCCCCN)nc3N[C@H]3CC[C@H](O)CC3)nc2)CC1	C	0.8485	0.1538	0.96	1.0	1	0.2748	FLT3;Flt3;MERTK;TYRO3;AXL;Axl;CDPK1;Mertk;GAS6;PAK4	0.2748;0.2708;0.2675;0.2569;0.2468;0.2416;0.2412;0.2371;0.2346;0.2318	1;2;3;4;5;6;7;9;10;11	0.2748	0	0.3893	468.65	2.152	True
dec_FLT3_0474	FLT3	top_cosine	CC(C)(CCl)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]nc(N)c34)c(F)c2)no1	C	0.5974	0.2897	0.96	1.28	1	0.2745	FLT3;Flt3;KDR;KIT;PDGFRA;Kit;RET;RIPK3;BRAF;Kdr	0.2745;0.2728;0.2206;0.2127;0.2065;0.2034;0.1998;0.1903;0.1902;0.1893	1;2;3;5;6;7;8;10;11;12	0.2745	1	0.3077	459.87	4.62	True
dec_FLT3_0475	FLT3	top_cosine	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3ccn4c(-c5cccc(NC(=O)CCl)c5)cnc4c3)cc2)no1	C	0.5375	0.3663	0.96	1.06	4	0.2745	KDR;Kdr;Flt3;FLT3;Kit;KIT;TEK;Tek;PDGFRA;Tie1	0.3029;0.2917;0.2749;0.2745;0.2741;0.2739;0.2664;0.2590;0.2540;0.2410	1;2;4;5;6;7;8;9;10;21	0.3029	0	0.2047	543.03	6.775	False
dec_FLT3_0476	FLT3	top_cosine	CC(C)(CF)c1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)no1	C	0.6212	0.3232	0.98	0.98	1	0.2744	FLT3;Flt3;PDGFRA;NTRK3;KIT;NTRK2;CDK19;CDK8;Kit;MERTK	0.2744;0.2738;0.2078;0.2071;0.2061;0.2049;0.1983;0.1949;0.1932;0.1852	1;2;3;4;6;8;11;12;18;34	0.2744	1	0.3815	408.44	4.691	True
dec_FLT3_0478	FLT3	top_cosine	O=C(Nc1ccc(-c2cnc3ccc(-c4cncc(NCCN5CCOCC5)n4)cn23)cc1)Nc1cc(CCl)on1	C	0.4651	0.3905	0.94	1.31	1	0.2720	FLT3;Flt3;PDGFRA;KDR;JAK2;Kdr;KIT;FGFR4;Kit;PIM2	0.2720;0.2698;0.2501;0.2319;0.2257;0.2173;0.2105;0.2079;0.2070;0.2054	1;2;3;4;8;52;57;59;61;62	0.2720	3	0.2166	574.05	4.573	False
dec_FLT3_0479	FLT3	top_cosine	CC(C)(CN)c1cc(NC(=O)Nc2ccc(-c3cnc4cc(Cl)ccn34)cc2)no1	C	0.4795	0.3542	0.97	1.03	4	0.2685	NTRK3;NTRK2;Flt3;FLT3;NEK7;NEK6;MUSK;NEK11;HCK;MET	0.2820;0.2796;0.2701;0.2685;0.2662;0.2471;0.2313;0.2296;0.2149;0.2124	1;2;6;7;8;9;12;13;15;17	0.2820	0	0.4358	424.89	4.523	True
dec_FLT3_0480	FLT3	top_cosine	O[C@H]1CC[C@H](Nc2nc(NCCCCCl)ncc2-c2cccnc2)CC1	C	0.8182	0.1081	0.96	1.1	1	0.2682	FLT3;Flt3;TYRO3;MERTK;STK17A;GAS6;CDK1;CHEK2;GBA1;MARK4	0.2682;0.2679;0.2483;0.2421;0.2386;0.2343;0.2233;0.2188;0.2186;0.2125	1;2;3;4;5;6;9;14;18;32	0.2682	0	0.4819	375.9	3.685	True
dec_FLT3_0481	FLT3	top_cosine	NCCCCNc1ncc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1	C	0.5128	0.2034	0.96	1.3	1	0.2669	FLT3;Flt3;GAS6;TYRO3;MERTK;AXL;CAMK1D;Axl;STK17A;CAMK1G	0.2669;0.2609;0.2484;0.2309;0.2236;0.2211;0.2180;0.2148;0.2123;0.2054	1;2;3;4;5;6;7;8;9;10	0.2669	0	0.1516	592.07	6.326	False
dec_FLT3_0482	FLT3	top_cosine	COc1ccc(-c2ccn3c(-c4ccnc(NCO)n4)cnc3c2)cc1	C	0.5536	0.1942	0.96	1.43	1	0.2664	FLT3;Flt3;PDGFRA;Kit;KIT;TGFBR2;Irak4;IRAK4;gskA;GSK3B	0.2664;0.2640;0.2424;0.2333;0.2289;0.2222;0.2050;0.2042;0.2026;0.1978	1;2;3;4;5;6;9;10;11;12	0.2664	0	0.5402	347.38	2.829	True
dec_FLT3_0483	FLT3	top_cosine	CCN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3NC(=O)c3cccc(C(F)(F)F)c3)cc2)CC1	C	0.6087	0.1875	0.94	1.2	2	0.2659	Flt3;FLT3;PDGFRA;SRPK1;KIT;Kit;NTRK3;Abl1;PAK4;CDK1	0.2699;0.2659;0.2447;0.2305;0.2214;0.2155;0.2065;0.1990;0.1989;0.1981	1;2;3;4;5;6;9;12;13;14	0.2699	2	0.4549	500.53	4.071	False
dec_FLT3_0484	FLT3	top_cosine	CC(C)(CS)OC(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)ccc2C1	C	0.7632	0.1789	0.94	1.38	2	0.2650	CHEK1;FLT3;Flt3;MELK;Melk;CDPK1;CASK;GAS6;DAPK2;DAPK3	0.2758;0.2650;0.2582;0.2369;0.2274;0.2252;0.2233;0.2177;0.2130;0.1936	1;2;3;53;86;88;90;93;95;109	0.2758	0	0.3784	538.64	5.124	False
dec_FLT3_0485	FLT3	top_cosine	CCCN(CC)CCCNc1nc(/C=C/c2ccc(OC)cc2)nc2ccc(C)cc12	C	0.7541	0.113	0.84	3.0	1	0.2647	FLT3;Flt3;pglD;ABCC8;Abcc8;nadD;RLK5;PDGFRA;KIT;Kit	0.2647;0.2644;0.2436;0.2320;0.2299;0.2160;0.2070;0.2067;0.2045;0.2035	1;2;3;4;6;7;8;10;12;13	0.2647	0	0.4078	418.59	5.651	False
dec_FLT3_0487	FLT3	top_cosine	CC(C)(CCl)c1cc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ccc34)cc2)no1	C	0.6232	0.3646	0.98	0.91	2	0.2646	RET;FLT3;Flt3;ERBB2;ERBB4;NTRK2;NTRK3;MET;NEK6;KDR	0.2738;0.2646;0.2600;0.2511;0.2347;0.2313;0.2262;0.2251;0.2173;0.2171	1;2;3;4;5;6;10;12;17;18	0.2738	3	0.3773	426.86	4.899	True
dec_FLT3_0488	FLT3	top_cosine	CCN(CCS)CCCCNc1nc(/C=C/c2ccc(F)cc2)nc2ccc(Cl)cc12	C	0.8305	0.0744	0.78	3.94	1	0.2639	FLT3;Flt3;nadD;pglD;Kit;KIT;PDGFRA;uppS;gyrB;PRKCQ	0.2639;0.2588;0.2500;0.2432;0.2273;0.2239;0.2193;0.1975;0.1949;0.1949	1;2;4;5;6;7;8;11;17;18	0.2639	0	0.2714	459.03	6.037	False
dec_FLT3_0489	FLT3	top_cosine	N[C@H]1CC[C@H](Nc2nc(Nc3ccc4c(c3)CN(C(=O)CF)CC4)ncc2C(F)(F)F)CC1	C	0.8333	0.1709	0.95	1.26	1	0.2631	FLT3;Flt3;Pak1;PAK3;MARK4;Prkaa2;PRKAA2;SLK;PAK1;CAMK1G	0.2631;0.2566;0.2367;0.2337;0.2306;0.2282;0.2264;0.2233;0.2219;0.2166	1;2;3;4;5;6;7;8;9;11	0.2631	1	0.5809	466.48	3.775	True
dec_FLT3_0490	FLT3	top_cosine	CNc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2[C@H]1CC[C@H](N[C@H](CO)C(=O)O)CC1	C	0.7941	0.1638	0.96	1.13	1	0.2625	FLT3;Flt3;HCK;KIT;Kit;Lyn;LYN;PDGFRA;Blk;FGR	0.2625;0.2604;0.2596;0.2464;0.2398;0.2256;0.2247;0.2229;0.2146;0.1990	1;2;3;9;10;12;13;14;16;21	0.2625	1	0.2654	501.59	4.451	False
dec_FLT3_0491	FLT3	top_cosine	CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5cccc(CP)c5)cc4)n[nH]3)cc2)CC1	C	0.7969	0.25	0.94	1.12	1	0.3107	FLT3;INSR;CSF1R;ABL1;MAP3K7;KDR;PTK2B;ABL2;FGFR1;LCK	0.3107;0.2796;0.2779;0.2765;0.2736;0.2730;0.2717;0.2674;0.2672;0.2655	1;2;3;4;10;13;15;24;25;26	0.3107	2	0.2438	541.6	5.1	False
dec_FLT3_0492	FLT3	top_cosine	NCCCNc1nc(/C=C/c2ccc(CP)cc2)nc2ccccc12	C	0.7115	0.0755	0.87	3.18	2	0.2618	Flt3;FLT3;PRKCQ;CDPK4;CHEK2;Prkcq;GBA1;acpS;ISPE;PAK1	0.2705;0.2618;0.2518;0.2474;0.2319;0.2315;0.2276;0.2227;0.2224;0.2218	1;2;4;5;10;11;12;16;17;18	0.2705	0	0.5004	350.41	3.936	True
dec_FLT3_0493	FLT3	top_cosine	CCC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ncc34)cc2)no1	C	0.8361	0.3367	0.98	1.02	1	0.2614	FLT3;Flt3;BRAF;Braf;KDR;ARAF;RET;RAF1;ERBB2;LIMK2	0.2614;0.2605;0.2405;0.2366;0.2355;0.2330;0.2273;0.2255;0.2207;0.2199	1;2;3;4;5;10;11;12;18;19	0.2614	3	0.4297	407.43	4.465	True
dec_FLT3_0494	FLT3	top_cosine	CCN(CCP)CCCNc1nc(/C=C/c2ccc(OC)cc2)nc2ccc(Cl)cc12	C	0.8814	0.1008	0.86	3.03	2	0.2619	pglD;FLT3;Flt3;Abcc8;ABCC8;nadD;gyrB;dnaX;PTK2B;KIT	0.2692;0.2619;0.2568;0.2564;0.2562;0.2397;0.2278;0.2238;0.2153;0.2143	1;2;4;5;6;9;10;11;13;16	0.2692	0	0.3064	456.96	5.461	False
dec_FLT3_0495	FLT3	top_cosine	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn(C4CCC(O)CC4)c4nc(NCCCCCl)ncc34)cc2)no1	C	0.5595	0.3774	0.92	1.75	3	0.2583	NEK7;NEK6;FLT3;RIPK4;Flt3;IRAK4;IRAK1;Irak4;RIPK3;MERTK	0.2881;0.2844;0.2583;0.2564;0.2558;0.2288;0.2274;0.2272;0.2222;0.2151	1;2;3;4;5;6;7;8;9;11	0.2881	0	0.1248	580.13	6.935	False
dec_FLT3_0496	FLT3	top_cosine	CN(CP)CC(=O)N1CCc2ccc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)cc2C1	C	0.8052	0.1707	0.95	1.1	2	0.2575	CHEK1;FLT3;Flt3;Melk;MELK;CDPK1;FER;KIT;MARK4;CAMK1G	0.2625;0.2575;0.2563;0.1911;0.1908;0.1841;0.1841;0.1834;0.1810;0.1802	1;2;3;89;90;103;105;106;107;108	0.2625	1	0.4775	523.54	3.57	False
dec_FLT3_0497	FLT3	top_cosine	O[C@H]1CC[C@H](Nc2nc(NCCCCCl)ncc2-c2cc(NC3CCCNC3)ncn2)CC1	C	0.7059	0.1157	0.91	1.79	1	0.2572	FLT3;Flt3;GAS6;MERTK;STK17A;TYRO3;CDPK1;CDK1;CDC28;Mertk	0.2572;0.2542;0.2474;0.2352;0.2277;0.2246;0.1891;0.1888;0.1869;0.1858	1;2;3;4;5;6;11;14;18;19	0.2572	0	0.2608	475.04	3.244	True
dec_FLT3_0498	FLT3	top_cosine	CN1CCN(Cc2ccc(-c3cnc(NCCCCBr)nc3N[C@H]3CC[C@H](O)CC3)nc2)CC1	C	0.8485	0.1538	0.96	1.01	3	0.2565	MERTK;TYRO3;FLT3;Flt3;AXL;Mertk;Axl;GAS6;Tyro3;KIT	0.2701;0.2684;0.2565;0.2496;0.2463;0.2457;0.2446;0.2403;0.2220;0.2030	1;2;3;4;5;6;7;8;11;19	0.2701	0	0.3162	532.53	3.588	False
dec_FLT3_0499	FLT3	top_cosine	O=C1Nc2cc(Nc3cccc(NC(=O)c4ccc(N5CCC(CF)CC5)cc4)c3)ccc2/C1=C/c1ccc[nH]1	C	0.7073	0.136	0.83	2.36	9	0.2563	KIT;Kit;Csf1r;CSF1R;NTRK3;PDGFRA;MATK;Flt3;FLT3;aurka-a	0.3378;0.3338;0.3013;0.2864;0.2769;0.2686;0.2586;0.2570;0.2563;0.2505	1;2;3;5;6;9;16;17;18;19	0.3378	0	0.1986	535.62	6.689	False
dec_FLT3_0500	FLT3	top_cosine	Nc1nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(CBr)CC5)cc4)[nH]n3)cc2s1	C	0.5417	0.2202	0.96	1.07	7	0.2562	Kdr;KDR;FLT1;RET;Flt3;Flt1;FLT3;PDGFRA;PTK2B;MET	0.2657;0.2635;0.2618;0.2609;0.2602;0.2580;0.2562;0.2545;0.2502;0.2500	1;2;4;6;7;10;14;15;17;18	0.2657	3	0.2761	512.44	3.995	False
dec_FLT3_0501	FLT3	top_cosine	CN1CCN(Cc2ccc(-c3cnc(NCCCCN)nc3NC3CCC(O)CC3)nc2)CC1	C	0.8485	0.1538	0.96	1.01	1	0.2561	FLT3;Flt3;MERTK;CDPK1;STK17A;TYRO3;PAK4;MARK2;GAS6;AXL	0.2561;0.2517;0.2348;0.2317;0.2282;0.2246;0.2154;0.2092;0.2044;0.2039	1;2;3;4;6;7;8;9;10;11	0.2561	0	0.3893	468.65	2.152	True
dec_FLT3_0502	FLT3	top_cosine	NCC(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(NC4CCCCC4)n3)ccc2C1	C	0.7639	0.1525	0.96	1.12	2	0.2559	Flt3;FLT3;Melk;CHEK1;MAPK3;MELK;ZAP70;STK17A;TSSK1B;TSSK3	0.2563;0.2559;0.2193;0.2186;0.2178;0.2034;0.2017;0.1952;0.1925;0.1908	1;2;3;4;5;6;9;18;44;48	0.2563	0	0.6436	448.49	3.827	True
dec_FLT3_0503	FLT3	top_cosine	NCOc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1	C	0.7857	0.1589	0.9	1.86	3	0.2551	IRAK1;Flt3;FLT3;NRAS;SOS1;HRAS;KRAS;Pim1;PIM1;PIM2	0.2694;0.2584;0.2551;0.2427;0.2405;0.2388;0.2367;0.2362;0.2313;0.2275	1;2;3;4;5;7;13;14;19;28	0.2694	0	0.6154	338.42	1.855	True
dec_FLT3_0504	FLT3	top_cosine	CCOc1cc(O)c2c(c1)CCCCCCCC(=O)/C=C/C[C@H](C)OC2=O	C	0.7885	0.1204	0.9	2.42	3	0.2550	Flt4;FLT4;FLT3;Flt3;KDR;kdr;Kit;IRAK4;KIT;Flt1	0.2981;0.2925;0.2550;0.2502;0.2432;0.2423;0.2402;0.2316;0.2315;0.2298	1;2;3;4;5;6;7;8;9;10	0.2981	2	0.7565	374.48	4.748	True
